timestamp,gesture,duration
0.0,walk,0.419
0.419,walk,1.0
0.96,walk,1.0
1.641,walk,1.0
2.641,walk,0.041999999999999815
2.683,walk,1.0
3.405,turn,0.5
3.905,walk,0.3820000000000001
4.287,walk,1.0
4.828,walk,1.0
5.389,punch,0.3
5.689,walk,0.6619999999999999
6.351,punch,0.3
6.651,walk,0.5609999999999999
7.212,punch,0.3
7.512,walk,0.742
8.254,punch,0.3
8.554,walk,0.4819999999999993
9.036,walk,1.0
9.998,turn,0.5
10.498,walk,0.4820000000000011
10.98,walk,1.0
11.761,walk,1.0
12.302,turn,0.5
12.802,walk,0.5020000000000007
13.304,turn,0.5
13.804,walk,0.5019999999999989
14.306,turn,0.5
14.806,walk,0.4820000000000011
15.288,turn,0.5
15.788,walk,1.6069999999999993
17.395,idle,2.0
19.395,walk,2.686
22.081,noise,1.0
23.081,walk,0.402000000000001
23.483,noise,1.0
24.483,walk,0.46199999999999974
24.945,noise,1.0
25.945,walk,0.24200000000000088
26.187,noise,1.0
27.187,walk,0.44200000000000017
27.629,noise,1.0
28.629,walk,0.42199999999999704
29.051,noise,1.0
30.051,walk,4.105999999999998
34.157,noise,1.0
35.157,walk,0.6430000000000007
35.8,noise,1.0
36.8,walk,0.32100000000000506
37.121,noise,1.0
38.121,walk,0.2220000000000013
38.343,noise,1.0
39.343,walk,1.6839999999999975
41.027,noise,1.0
42.027,walk,0.24099999999999966
42.268,walk,1.0
43.268,walk,1.564
44.832,walk,1.0
45.832,walk,1.2629999999999981
47.095,walk,1.0
48.095,walk,1.3800000000000026
49.475,walk,1.0
50.475,walk,1.4230000000000018
51.898,walk,1.0
52.898,walk,1.4420000000000002
54.34,walk,1.0
55.34,walk,1.4429999999999978
56.783,walk,1.0
57.783,walk,1.243000000000002
59.026,jump,0.3
59.326,walk,0.6210000000000022
59.947,punch,0.3
60.247,walk,0.3999999999999986
60.647,punch,0.3
60.946999999999996,walk,0.38100000000000733
61.328,punch,0.3
61.628,walk,0.3810000000000002
62.009,walk,1.0
63.009,walk,1.141999999999996
64.151,walk,1.0
65.151,walk,1.183000000000007
66.334,walk,1.0
67.334,walk,1.1219999999999999
68.456,walk,1.0
69.456,walk,0.7620000000000005
70.218,turn,0.5
70.718,walk,0.40099999999999625
71.119,walk,1.0
72.119,walk,1.3829999999999956
73.502,turn,0.5
74.002,walk,0.3810000000000002
74.383,walk,1.0
75.383,walk,1.0420000000000016
76.425,turn,0.5
76.925,walk,0.16100000000000136
77.086,walk,1.0
78.086,walk,2.117999999999995
80.204,walk,1.0
81.204,walk,1.2650000000000006
82.469,turn,0.5
82.969,walk,0.42200000000001125
83.391,jump,0.3
83.691,walk,0.6219999999999999
84.313,turn,0.5
84.813,walk,0.402000000000001
85.215,jump,0.3
85.515,walk,0.5819999999999936
86.097,punch,0.3
86.39699999999999,walk,0.48100000000000875
86.878,walk,1.0
87.878,walk,0.36299999999999955
88.241,punch,0.3
88.541,walk,0.42199999999999704
88.963,jump,0.3
89.26299999999999,walk,0.6420000000000101
89.905,jump,0.3
90.205,walk,0.5010000000000048
90.706,punch,0.3
91.006,walk,0.36199999999999477
91.368,turn,0.5
91.868,walk,0.10099999999999909
91.969,jump,0.3
92.26899999999999,walk,0.42200000000001125
92.691,walk,1.0
93.232,walk,1.0
93.693,walk,1.0
94.114,walk,1.0
94.454,turn,0.5
94.954,walk,0.10200000000000387
95.056,jump,0.3
95.356,walk,0.2810000000000059
95.637,punch,0.3
95.937,walk,0.2810000000000059
96.218,jump,0.3
96.518,walk,0.8430000000000035
97.361,walk,1.0
97.761,walk,1.0
98.142,turn,0.5
98.642,walk,0.402000000000001
99.044,punch,0.3
99.344,walk,0.3020000000000067
99.646,punch,0.3
99.946,walk,0.3810000000000002
100.327,jump,0.3
100.627,walk,0.7379999999999995
101.365,walk,1.0
102.365,walk,0.882000000000005
103.247,walk,1.0
104.228,walk,1.0
104.769,punch,0.3
105.069,walk,0.24099999999999966
105.31,punch,0.3
105.61,walk,0.7609999999999957
106.371,turn,0.5
106.871,walk,0.4210000000000065
107.292,walk,1.0
108.093,turn,0.5
108.593,walk,0.5210000000000008
109.114,punch,0.3
109.414,walk,0.48099999999999454
109.895,punch,0.3
110.195,walk,0.24100000000001387
110.436,punch,0.3
110.736,walk,0.4609999999999985
111.197,idle,2.0
113.197,walk,0.12199999999999989
113.319,idle,2.0
115.319,walk,0.06300000000000239
115.382,idle,2.0
117.344,turn,0.5
117.844,walk,1.0220000000000056
118.866,idle,2.0
120.408,turn,0.5
120.908,walk,0.7819999999999965
121.69,punch,0.3
121.99,walk,0.3400000000000034
122.33,punch,0.3
122.63,walk,0.3610000000000042
122.991,punch,0.3
123.291,walk,0.48100000000000875
123.772,turn,0.5
124.272,walk,0.8419999999999987
125.114,punch,0.3
125.414,walk,0.3610000000000042
125.775,punch,0.3
126.075,walk,0.29999999999999716
126.375,punch,0.3
126.675,walk,0.4410000000000025
127.116,walk,1.0
127.497,walk,1.0
128.497,walk,2.6019999999999754
131.099,turn,0.5
131.599,walk,0.6220000000000141
132.221,punch,0.3
132.52100000000002,walk,0.2009999999999934
132.722,punch,0.3
133.02200000000002,walk,0.3009999999999877
